"fema.dis","priv.dis","INSURADJ.L","ppinc.adj","comp","reagan1","reagan2","bush","clinton1","clinton1.1","wbush","p1","p2","p3","p4","cong.pres","pres.party","state","ev","year"
1,5,18.4522860833259,27045.4467103681,35.7147340042693,0,0,0,1,1,0,0,0,0,1,0.2,1,"Nebraska",5,1996
1,2,18.3724509608501,27034.5373075232,39.1980443951059,0,0,0,0,0,0,1,0,0,0,0.2,1,"Nebraska",5,1997
0,1,16.9099588045644,28254.1741149827,39.1980443951059,0,0,0,0,0,0,0,1,0,0,0.2,1,"Nebraska",5,1998
1,3,18.3350428587091,28641.4249302954,39.1980443951059,0,0,0,0,0,0,0,0,1,0,0.2,0,"Nebraska",5,1999
0,1,15.4689003579134,28928.2833311964,39.1980443951059,0,0,0,0,0,0,0,0,0,1,0.2,0,"Nebraska",5,2000
2,3,19.8231044869021,29204.9965107834,37.6534500905663,0,0,0,0,0,1,1,0,0,0,0.8,0,"Nebraska",5,2001
0,2,18.3693874495648,28868.6178920144,37.6534500905663,0,0,0,0,0,1,0,1,0,0,0.8,1,"Nebraska",5,2002
1,2,19.0131268958152,29649.3426342165,37.6534500905663,0,0,0,0,0,1,0,0,1,0,0.8,1,"Nebraska",5,2003
1,3,18.9985705985891,29903.7534494282,37.6534500905663,0,0,0,0,0,1,0,0,0,1,0.8,1,"Nebraska",5,2004
1,2,17.9164340912172,25301.7551032607,38.0408330084537,1,0,0,0,0,0,1,0,0,0,0.333333333333333,1,"Nevada",3,1981
0,0,0,24584.0431431193,38.0408330084537,1,0,0,0,0,0,0,1,0,0,0.333333333333333,1,"Nevada",3,1982
0,0,0,24738.7878543649,38.0408330084537,1,0,0,0,0,0,0,0,1,0,0.75,0,"Nevada",3,1983
1,0,0,25379.1870392775,38.0408330084537,1,0,0,0,0,0,0,0,0,1,0.75,0,"Nevada",3,1984
0,0,0,25932.0799467803,36.8291979511334,0,1,0,0,0,0,1,0,0,0,0.75,0,"Nevada",4,1985
1,2,15.2277383011139,26594.9949134983,36.8291979511334,0,1,0,0,0,0,0,1,0,0,0.75,0,"Nevada",4,1986
0,0,0,26770.5229396654,36.8291979511334,0,1,0,0,0,0,0,0,1,0,0.5,0,"Nevada",4,1987
0,2,18.9068897401266,27695.1661022885,36.8291979511334,0,1,0,0,0,0,0,0,0,1,0.5,0,"Nevada",4,1988
0,0,0,28139.0192156095,33.9794668725436,0,0,1,0,0,0,1,0,0,0,0.25,0,"Nevada",4,1989
0,1,16.4369244520929,28064.0330529626,33.9794668725436,0,0,1,0,0,0,0,1,0,0,0.25,0,"Nevada",4,1990
0,2,16.8019527846022,27498.1919364014,33.9794668725436,0,0,1,0,0,0,0,0,1,0,0.25,0,"Nevada",4,1991
0,0,0,28385.823991387,33.9794668725436,0,0,1,0,0,0,0,0,0,1,0.25,0,"Nevada",4,1992
0,1,16.7429613242732,28435.8955206178,40.0136505870046,0,0,0,1,1,0,1,0,0,0,0.75,1,"Nevada",4,1993
0,0,0,28919.2625198066,40.0136505870046,0,0,0,1,1,0,0,1,0,0,0.75,1,"Nevada",4,1994
0,1,16.6896153431646,29369.1729840846,40.0136505870046,0,0,0,1,1,0,0,0,1,0,0.5,1,"Nevada",4,1995
0,2,18.0468209753243,29982.5618901145,40.0136505870046,0,0,0,1,1,0,0,0,0,1,0.5,1,"Nevada",4,1996
1,0,0,30182.5245901322,45.5900339868499,0,0,0,0,0,0,1,0,0,0,0.5,1,"Nevada",4,1997
0,0,0,31260.7798097769,45.5900339868499,0,0,0,0,0,0,0,1,0,0,0.5,1,"Nevada",4,1998
1,0,0,31584.1682738564,45.5900339868499,0,0,0,0,0,0,0,0,1,0,0.75,0,"Nevada",4,1999
0,0,0,31872.6738962057,45.5900339868499,0,0,0,0,0,0,0,0,0,1,0.75,0,"Nevada",4,2000
0,0,0,31467.650040718,48.5772842084876,0,0,0,0,0,1,1,0,0,0,0.5,0,"Nevada",4,2001
0,1,18.1975371926382,30696.8223100364,48.5772842084876,0,0,0,0,0,1,0,1,0,0,0.5,1,"Nevada",4,2002
0,0,0,30779.1435066534,48.5772842084876,0,0,0,0,0,1,0,0,1,0,0.75,1,"Nevada",4,2003
1,0,0,31875.4735679473,48.5772842084876,0,0,0,0,0,1,0,0,0,1,0.75,1,"Nevada",4,2004
0,1,14.4987074077711,21867.5082667562,37.4859083506693,1,0,0,0,0,0,1,0,0,0,0.75,0,"New Hampshire",4,1981
0,1,14.4391316759876,22448.9921902088,37.4859083506693,1,0,0,0,0,0,0,1,0,0,0.75,0,"New Hampshire",4,1982
0,0,0,23667.4407860956,37.4859083506693,1,0,0,0,0,0,0,0,1,0,0.75,1,"New Hampshire",4,1983
0,1,14.363691968142,25255.5992157208,37.4859083506693,1,0,0,0,0,0,0,0,0,1,0.75,1,"New Hampshire",4,1984
0,1,15.8337524797667,26490.2483422299,36.0884638052809,0,1,0,0,0,0,1,0,0,0,1,1,"New Hampshire",4,1985
1,0,0,27930.0000035942,36.0884638052809,0,1,0,0,0,0,0,1,0,0,1,1,"New Hampshire",4,1986
1,0,0,28985.8325795341,36.0884638052809,0,1,0,0,0,0,0,0,1,0,1,1,"New Hampshire",4,1987
0,0,0,29821.0911390753,36.0884638052809,0,1,0,0,0,0,0,0,0,1,1,1,"New Hampshire",4,1988
0,0,0,29760.2370245525,33.5908942109029,0,0,1,0,0,0,1,0,0,0,1,1,"New Hampshire",4,1989
1,0,0,28291.9654140768,33.5908942109029,0,0,1,0,0,0,0,1,0,0,1,1,"New Hampshire",4,1990
2,0,0,28064.5288456163,33.5908942109029,0,0,1,0,0,0,0,0,1,0,0.75,1,"New Hampshire",4,1991
0,0,0,28280.6431167418,33.5908942109029,0,0,1,0,0,0,0,0,0,1,0.75,1,"New Hampshire",4,1992
0,1,15.644349035391,27935.5175294723,39.014607883369,0,0,0,1,1,0,1,0,0,0,0.25,0,"New Hampshire",4,1993
0,2,17.6979747612459,28718.9930939222,39.014607883369,0,0,0,1,1,0,0,1,0,0,0.25,0,"New Hampshire",4,1994
0,0,0,29287.6919150079,39.014607883369,0,0,0,1,1,0,0,0,1,0,0,0,"New Hampshire",4,1995
2,2,16.9482086867434,30376.3953214617,39.014607883369,0,0,0,1,1,0,0,0,0,1,0,0,"New Hampshire",4,1996
0,3,16.9255319778456,30625.7121217811,43.4530499188945,0,0,0,0,0,0,1,0,0,0,0,1,"New Hampshire",4,1997
2,4,17.7208890204284,32242.1748333948,43.4530499188945,0,0,0,0,0,0,0,1,0,0,0,1,"New Hampshire",4,1998
1,2,17.1112674270652,32878.8061935964,43.4530499188945,0,0,0,0,0,0,0,0,1,0,0,1,"New Hampshire",4,1999
0,2,16.4985197748484,34971.5193699787,43.4530499188945,0,0,0,0,0,0,0,0,0,1,0,1,"New Hampshire",4,2000
1,0,0,34543.5471253372,47.6416607628662,0,0,0,0,0,1,1,0,0,0,1,1,"New Hampshire",4,2001
0,1,15.4249484703984,34108.648349622,47.6416607628662,0,0,0,0,0,1,0,1,0,0,1,0,"New Hampshire",4,2002
2,3,17.0116468958329,33922.4831554251,47.6416607628662,0,0,0,0,0,1,0,0,1,0,1,1,"New Hampshire",4,2003
1,2,16.9562686037745,35343.6384810365,47.6416607628662,0,0,0,0,0,1,0,0,0,1,1,1,"New Hampshire",4,2004
0,1,16.1081453201042,25844.0096470343,42.9607533734331,1,0,0,0,0,0,1,0,0,0,0.411764705882353,0,"New Jersey",17,1981
0,2,15.8254260369601,26238.4942411828,42.9607533734331,1,0,0,0,0,0,0,1,0,0,0.411764705882353,1,"New Jersey",17,1982
0,4,17.2393144942678,27329.8097457062,42.9607533734331,1,0,0,0,0,0,0,0,1,0,0.3125,1,"New Jersey",17,1983
1,4,18.2348929790981,28816.4119510848,42.9607533734331,1,0,0,0,0,0,0,0,0,1,0.3125,1,"New Jersey",17,1984
1,4,18.0791791588458,29649.2694082146,43.6562653099739,0,1,0,0,0,0,1,0,0,0,0.375,1,"New Jersey",16,1985
0,0,0,30860.6716945082,43.6562653099739,0,1,0,0,0,0,0,1,0,0,0.375,1,"New Jersey",16,1986
0,1,16.5785450674732,31958.2578850751,43.6562653099739,0,1,0,0,0,0,0,0,1,0,0.375,1,"New Jersey",16,1987
0,0,0,33517.9457955484,43.6562653099739,0,1,0,0,0,0,0,0,0,1,0.375,1,"New Jersey",16,1988
0,3,17.4838614320271,34137.7371444294,41.7227689301124,0,0,1,0,0,0,1,0,0,0,0.375,1,"New Jersey",16,1989
0,1,16.0802495084658,33892.7538985769,41.7227689301124,0,0,1,0,0,0,0,1,0,0,0.375,0,"New Jersey",16,1990
0,1,14.7870497640599,32910.338248646,41.7227689301124,0,0,1,0,0,0,0,0,1,0,0.375,0,"New Jersey",16,1991
2,3,19.1265669502497,33910.0555459474,41.7227689301124,0,0,1,0,0,0,0,0,0,1,0.375,0,"New Jersey",16,1992
0,4,18.6598839362427,33488.1365332861,43.719044317625,0,0,0,1,1,0,1,0,0,0,0.6,1,"New Jersey",15,1993
0,10,19.3656815817981,33525.6626971854,43.719044317625,0,0,0,1,1,0,0,1,0,0,0.6,0,"New Jersey",15,1994
0,3,17.2004409669983,34249.7221906023,43.719044317625,0,0,0,1,1,0,0,0,1,0,0.466666666666667,0,"New Jersey",15,1995
2,10,19.2254759716414,35023.1894719181,43.719044317625,0,0,0,1,1,0,0,0,0,1,0.466666666666667,0,"New Jersey",15,1996
1,4,18.1041869741667,36012.1919153284,43.9039129094147,0,0,0,0,0,0,1,0,0,0,0.533333333333333,0,"New Jersey",15,1997
1,4,18.4681034224918,37737.3062095109,43.9039129094147,0,0,0,0,0,0,0,1,0,0,0.533333333333333,0,"New Jersey",15,1998
3,4,19.1394156746889,38111.7723069639,43.9039129094147,0,0,0,0,0,0,0,0,1,0,0.6,0,"New Jersey",15,1999
1,7,18.0641550646303,40179.6571397893,43.9039129094147,0,0,0,0,0,0,0,0,0,1,0.6,0,"New Jersey",15,2000
0,1,16.1342250332802,39839.3836063111,43.4671623083528,0,0,0,0,0,1,1,0,0,0,0.4,0,"New Jersey",15,2001
0,2,17.6221730477346,39398.569044968,43.4671623083528,0,0,0,0,0,1,0,1,0,0,0.4,0,"New Jersey",15,2002
1,7,19.2308503798808,39103.1173057142,43.4671623083528,0,0,0,0,0,1,0,0,1,0,0.466666666666667,0,"New Jersey",15,2003
2,5,18.6065285105047,39439.274214142,43.4671623083528,0,0,0,0,0,1,0,0,0,1,0.466666666666667,0,"New Jersey",15,2004
0,1,14.9041725158792,18483.3914642535,42.100191602935,1,0,0,0,0,0,1,0,0,0,1,0,"New Mexico",4,1981
0,3,16.8814787111238,18583.2936210863,42.100191602935,1,0,0,0,0,0,0,1,0,0,1,0,"New Mexico",4,1982
1,0,0,18961.4666426112,42.100191602935,1,0,0,0,0,0,0,0,1,0,0.6,0,"New Mexico",4,1983
1,0,0,19643.7326707382,42.100191602935,1,0,0,0,0,0,0,0,0,1,0.6,0,"New Mexico",4,1984
1,1,17.0377252840927,20234.6668034314,42.832455870384,0,1,0,0,0,0,1,0,0,0,0.6,0,"New Mexico",5,1985
0,0,0,20231.4624760973,42.832455870384,0,1,0,0,0,0,0,1,0,0,0.6,0,"New Mexico",5,1986
0,1,16.5785450674732,20150.361316623,42.832455870384,0,1,0,0,0,0,0,0,1,0,0.6,1,"New Mexico",5,1987
0,1,17.2297931792371,20268.6246427717,42.832455870384,0,1,0,0,0,0,0,0,0,1,0.6,1,"New Mexico",5,1988
0,4,18.6653613804227,20462.9242279261,42.4107397957385,0,0,1,0,0,0,1,0,0,0,0.6,1,"New Mexico",5,1989
0,2,16.842389560298,20584.4501404013,42.4107397957385,0,0,1,0,0,0,0,1,0,0,0.6,1,"New Mexico",5,1990
0,0,0,20695.6174840262,42.4107397957385,0,0,1,0,0,0,0,0,1,0,0.6,0,"New Mexico",5,1991
1,2,17.4651692988849,20916.9900710948,42.4107397957385,0,0,1,0,0,0,0,0,0,1,0.6,0,"New Mexico",5,1992
1,1,17.5902591845839,21172.3445870302,43.99944312019,0,0,0,1,1,0,1,0,0,0,0.4,1,"New Mexico",5,1993
0,1,16.311680400023,21448.8934400723,43.99944312019,0,0,0,1,1,0,0,1,0,0,0.4,1,"New Mexico",5,1994
0,1,16.2841502350564,21806.4104800873,43.99944312019,0,0,0,1,1,0,0,0,1,0,0.4,0,"New Mexico",5,1995
0,3,17.6413558670854,21872.5322209176,43.99944312019,0,0,0,1,1,0,0,0,0,1,0.4,0,"New Mexico",5,1996
0,0,0,22132.6066663771,46.1079323095755,0,0,0,0,0,0,1,0,0,0,0.2,0,"New Mexico",5,1997
1,0,0,22849.2858257018,46.1079323095755,0,0,0,0,0,0,0,1,0,0,0.2,0,"New Mexico",5,1998
1,0,0,22772.689896056,46.1079323095755,0,0,0,0,0,0,0,0,1,0,0.4,0,"New Mexico",5,1999
2,1,18.8011048679792,23177.1864536163,46.1079323095755,0,0,0,0,0,0,0,0,0,1,0.4,0,"New Mexico",5,2000
0,0,0,24542.7625586352,46.9339288799676,0,0,0,0,0,1,1,0,0,0,0.6,0,"New Mexico",5,2001
0,0,0,24729.7191643395,46.9339288799676,0,0,0,0,0,1,0,1,0,0,0.6,1,"New Mexico",5,2002
0,0,0,24928.9274082748,46.9339288799676,0,0,0,0,0,1,0,0,1,0,0.6,0,"New Mexico",5,2003
1,1,18.4786951385584,24991.5665272705,46.9339288799676,0,0,0,0,0,1,0,0,0,1,0.6,0,"New Mexico",5,2004
0,1,16.8012925007651,24462.1903964465,45.8710995442868,1,0,0,0,0,0,1,0,0,0,0.439024390243902,0,"New York",41,1981
0,2,16.7905069328958,25064.3615139216,45.8710995442868,1,0,0,0,0,0,0,1,0,0,0.439024390243902,0,"New York",41,1982
0,4,17.7560052374873,25864.6024904513,45.8710995442868,1,0,0,0,0,0,0,0,1,0,0.416666666666667,0,"New York",41,1983
2,4,17.5417457985863,27514.2456612467,45.8710995442868,1,0,0,0,0,0,0,0,0,1,0.416666666666667,0,"New York",41,1984
3,5,19.7278377846209,28270.1123156222,47.4287383588814,0,1,0,0,0,0,1,0,0,0,0.444444444444444,0,"New York",36,1985
0,0,0,29533.4296140701,47.4287383588814,0,1,0,0,0,0,0,1,0,0,0.444444444444444,0,"New York",36,1986
2,1,16.5785450674732,30341.0494470196,47.4287383588814,0,1,0,0,0,0,0,0,1,0,0.416666666666667,0,"New York",36,1987
0,0,0,31672.6247544689,47.4287383588814,0,1,0,0,0,0,0,0,0,1,0.416666666666667,0,"New York",36,1988
0,4,17.8769040201367,32392.2418967038,47.4807361514822,0,0,1,0,0,0,1,0,0,0,0.388888888888889,0,"New York",36,1989
0,2,16.4369244523837,32445.0380986907,47.4807361514822,0,0,1,0,0,0,0,1,0,0,0.388888888888889,0,"New York",36,1990
2,4,19.4217787521426,31741.5431478632,47.4807361514822,0,0,1,0,0,0,0,0,1,0,0.388888888888889,0,"New York",36,1991
1,4,19.7338528403647,31962.520711146,47.4807361514822,0,0,1,0,0,0,0,0,0,1,0.388888888888889,0,"New York",36,1992
0,4,20.5346981637141,31389.95144465,44.8117796953523,0,0,0,1,1,0,1,0,0,0,0.575757575757576,1,"New York",33,1993
0,8,19.3797333352716,31368.6949942179,44.8117796953523,0,0,0,1,1,0,0,1,0,0,0.575757575757576,1,"New York",33,1994
0,3,18.424216398752,32049.5309131811,44.8117796953523,0,0,0,1,1,0,0,0,1,0,0.545454545454545,0,"New York",33,1995
4,9,19.5322062389947,32671.5251253215,44.8117796953523,0,0,0,1,1,0,0,0,0,1,0.545454545454545,0,"New York",33,1996
0,6,18.7973341548638,33546.9103059537,40.8118540408562,0,0,0,0,0,0,1,0,0,0,0.575757575757576,0,"New York",33,1997
4,8,19.6667991695988,34906.2395132442,40.8118540408562,0,0,0,0,0,0,0,1,0,0,0.575757575757576,0,"New York",33,1998
4,4,19.3304709112652,35515.3423948579,40.8118540408562,0,0,0,0,0,0,0,0,1,0,0.636363636363636,0,"New York",33,1999
2,9,18.6385859386101,36544.3845191758,40.8118540408562,0,0,0,0,0,0,0,0,0,1,0.636363636363636,0,"New York",33,2000
0,2,23.6762794166024,36242.3799095478,37.1383602153422,0,0,0,0,0,1,1,0,0,0,0.363636363636364,0,"New York",33,2001
3,7,19.0084674088545,35547.8003812318,37.1383602153422,0,0,0,0,0,1,0,1,0,0,0.363636363636364,1,"New York",33,2002
4,10,19.8795457978403,35480.2723866625,37.1383602153422,0,0,0,0,0,1,0,0,1,0,0.393939393939394,1,"New York",33,2003
4,7,19.6071603908231,36477.5234520752,37.1383602153422,0,0,0,0,0,1,0,0,0,1,0.393939393939394,1,"New York",33,2004
0,2,16.2565653253147,18171.3743319565,40.9064882572634,1,0,0,0,0,0,1,0,0,0,0.461538461538462,0,"North Carolina",13,1981
0,1,15.8254260369735,18168.8202950977,40.9064882572634,1,0,0,0,0,0,0,1,0,0,0.461538461538462,0,"North Carolina",13,1982
0,1,17.4018334236841,19070.4723896156,40.9064882572634,1,0,0,0,0,0,0,0,1,0,0.307692307692308,0,"North Carolina",13,1983
2,4,18.9935547668502,20559.7267372348,40.9064882572634,1,0,0,0,0,0,0,0,0,1,0.307692307692308,0,"North Carolina",13,1984
0,7,18.4963403067644,21270.85674727,43.7730539739679,0,1,0,0,0,0,1,0,0,0,0.538461538461538,1,"North Carolina",13,1985
0,2,17.2018193270547,22173.1622924576,43.7730539739679,0,1,0,0,0,0,0,1,0,0,0.538461538461538,1,"North Carolina",13,1986
0,0,0,22707.8442848624,43.7730539739679,0,1,0,0,0,0,0,0,1,0,0.307692307692308,1,"North Carolina",13,1987
1,5,18.9919521786013,23472.1168215044,43.7730539739679,0,1,0,0,0,0,0,0,0,1,0.307692307692308,1,"North Carolina",13,1988
2,6,20.8825866244577,23977.9506953063,42.9049721839395,0,0,1,0,0,0,1,0,0,0,0.307692307692308,1,"North Carolina",13,1989
0,4,16.6992887169519,23787.2912752869,42.9049721839395,0,0,1,0,0,0,0,1,0,0,0.307692307692308,1,"North Carolina",13,1990
0,3,16.8019527846022,23413.4565544336,42.9049721839395,0,0,1,0,0,0,0,0,1,0,0.384615384615385,1,"North Carolina",13,1991
0,3,17.9957975499471,24218.4882767199,42.9049721839395,0,0,1,0,0,0,0,0,0,1,0.384615384615385,1,"North Carolina",13,1992
1,3,19.2278679737935,24438.4760583271,43.1187116341255,0,0,0,1,1,0,1,0,0,0,0.571428571428571,1,"North Carolina",14,1993
0,7,18.9649223646534,24817.0437761927,43.1187116341255,0,0,0,1,1,0,0,1,0,0,0.571428571428571,1,"North Carolina",14,1994
1,5,18.5867353282198,25201.5872458805,43.1187116341255,0,0,0,1,1,0,0,0,1,0,0.285714285714286,1,"North Carolina",14,1995
4,6,21.2984866229677,25655.4058948512,43.1187116341255,0,0,0,1,1,0,0,0,0,1,0.285714285714286,1,"North Carolina",14,1996
0,2,17.148675529249,26437.9057869976,46.2846703941762,0,0,0,0,0,0,1,0,0,0,0.428571428571429,1,"North Carolina",14,1997
3,8,19.9056910781116,27370.7980570163,46.2846703941762,0,0,0,0,0,0,0,1,0,0,0.428571428571429,1,"North Carolina",14,1998
4,5,21.2076099922516,27662.4914823193,46.2846703941762,0,0,0,0,0,0,0,0,1,0,0.428571428571429,1,"North Carolina",14,1999
1,3,18.3367992600423,28346.2901499642,46.2846703941762,0,0,0,0,0,0,0,0,0,1,0.428571428571429,1,"North Carolina",14,2000
0,0,0,28050.3416825063,46.8491840231919,0,0,0,0,0,1,1,0,0,0,0.571428571428571,1,"North Carolina",14,2001
1,3,19.3369714758265,27775.1704226675,46.8491840231919,0,0,0,0,0,1,0,1,0,0,0.571428571428571,0,"North Carolina",14,2002
2,6,19.8210495910973,27664.3951843747,46.8491840231919,0,0,0,0,0,1,0,0,1,0,0.5,0,"North Carolina",14,2003
2,7,19.6781121268811,27906.7701469584,46.8491840231919,0,0,0,0,0,1,0,0,0,1,0.5,0,"North Carolina",14,2004
0,0,0,20516.0554521589,37.5288947806434,1,0,0,0,0,0,1,0,0,0,0.333333333333333,1,"North Dakota",3,1981
1,2,15.4507325875686,20628.9147455203,37.5288947806434,1,0,0,0,0,0,0,1,0,0,0.333333333333333,1,"North Dakota",3,1982
0,1,15.5047134388906,20705.7549759214,37.5288947806434,1,0,0,0,0,0,0,0,1,0,0.333333333333333,1,"North Dakota",3,1983
0,1,14.363691968142,21454.5890425833,37.5288947806434,1,0,0,0,0,0,0,0,0,1,0.333333333333333,1,"North Dakota",3,1984
0,2,17.5209741400994,21551.2005804544,36.7604687223015,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,"North Dakota",3,1985
0,2,17.7126449510237,21607.6687556163,36.7604687223015,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0,"North Dakota",3,1986
0,0,0,21744.9568846623,36.7604687223015,0,1,0,0,0,0,0,0,1,0,0,0,"North Dakota",3,1987
0,1,16.0258203748015,19406.3789496485,36.7604687223015,0,1,0,0,0,0,0,0,0,1,0,0,"North Dakota",3,1988
1,0,0,20998.5422457299,35.5631173789518,0,0,1,0,0,0,1,0,0,0,0,0,"North Dakota",3,1989
0,0,0,21990.0334534427,35.5631173789518,0,0,1,0,0,0,0,1,0,0,0,0,"North Dakota",3,1990
0,1,15.7033404959341,21565.04968614,35.5631173789518,0,0,1,0,0,0,0,0,1,0,0,0,"North Dakota",3,1991
0,0,0,22710.9556403408,35.5631173789518,0,0,1,0,0,0,0,0,0,1,0,0,"North Dakota",3,1992
1,2,18.2092983929019,22101.0284890668,39.9317857053586,0,0,0,1,1,0,1,0,0,0,1,0,"North Dakota",3,1993
1,0,0,23121.3756032105,39.9317857053586,0,0,0,1,1,0,0,1,0,0,1,0,"North Dakota",3,1994
1,2,17.8935881478293,22325.2927506737,39.9317857053586,0,0,0,1,1,0,0,0,1,0,1,0,"North Dakota",3,1995
1,1,16.2550615061835,24215.685515607,39.9317857053586,0,0,0,1,1,0,0,0,0,1,1,0,"North Dakota",3,1996
2,1,19.3459001067042,23242.5320352588,43.872873497794,0,0,0,0,0,0,1,0,0,0,1,0,"North Dakota",3,1997
1,0,0,25300.9671193207,43.872873497794,0,0,0,0,0,0,0,1,0,0,1,0,"North Dakota",3,1998
1,1,16.1949766953763,25086.2380378615,43.872873497794,0,0,0,0,0,0,0,0,1,0,1,0,"North Dakota",3,1999
2,0,0,26291.7530573434,43.872873497794,0,0,0,0,0,0,0,0,0,1,1,0,"North Dakota",3,2000
1,1,18.906813755028,26358.6762947927,41.1621932168778,0,0,0,0,0,1,1,0,0,0,0,0,"North Dakota",3,2001
1,0,0,26470.5439722611,41.1621932168778,0,0,0,0,0,1,0,1,0,0,0,1,"North Dakota",3,2002
1,0,0,27879.8979082002,41.1621932168778,0,0,0,0,0,1,0,0,1,0,0,1,"North Dakota",3,2003
2,0,0,29960.1888985849,41.1621932168778,0,0,0,0,0,1,0,0,0,1,0,1,"North Dakota",3,2004
1,2,16.8736131623447,21737.1099705966,44.363745054657,1,0,0,0,0,0,1,0,0,0,0.52,1,"Ohio",25,1981
1,8,18.3511546813836,21495.8255354407,44.363745054657,1,0,0,0,0,0,0,1,0,0,0.52,1,"Ohio",25,1982
0,3,18.4134343354885,22102.8833149941,44.363745054657,1,0,0,0,0,0,0,0,1,0,0.478260869565217,0,"Ohio",25,1983
0,1,16.6662770611361,23417.0845229455,44.363745054657,1,0,0,0,0,0,0,0,0,1,0.478260869565217,0,"Ohio",25,1984
1,6,19.0517390205845,23991.9067335522,44.8850974087253,0,1,0,0,0,0,1,0,0,0,0.434782608695652,0,"Ohio",23,1985
0,2,17.0194977702607,24596.6947835942,44.8850974087253,0,1,0,0,0,0,0,1,0,0,0.434782608695652,0,"Ohio",23,1986
1,1,16.9840101755814,24780.5324614133,44.8850974087253,0,1,0,0,0,0,0,0,1,0,0.434782608695652,0,"Ohio",23,1987
0,1,14.927208086243,25357.3733056319,44.8850974087253,0,1,0,0,0,0,0,0,0,1,0.434782608695652,0,"Ohio",23,1988
1,3,17.7715435044789,25818.1223142852,43.1065858740301,0,0,1,0,0,0,1,0,0,0,0.434782608695652,0,"Ohio",23,1989
1,3,17.6752986834312,25852.810368623,43.1065858740301,0,0,1,0,0,0,0,1,0,0,0.434782608695652,0,"Ohio",23,1990
0,2,16.9842743416064,25298.2142118639,43.1065858740301,0,0,1,0,0,0,0,0,1,0,0.434782608695652,1,"Ohio",23,1991
1,5,18.5066231737131,25787.1738583599,43.1065858740301,0,0,1,0,0,0,0,0,0,1,0.434782608695652,1,"Ohio",23,1992
0,4,18.6400813090252,25760.7219415333,44.6290264284035,0,0,0,1,1,0,1,0,0,0,0.571428571428571,0,"Ohio",21,1993
0,6,18.7965870498797,26414.0137222445,44.6290264284035,0,0,0,1,1,0,0,1,0,0,0.571428571428571,0,"Ohio",21,1994
1,2,16.9772974156587,26621.0101366168,44.6290264284035,0,0,0,1,1,0,0,0,1,0,0.333333333333333,0,"Ohio",21,1995
2,10,19.2254759715967,26806.4543495717,44.6290264284035,0,0,0,1,1,0,0,0,0,1,0.333333333333333,0,"Ohio",21,1996
1,7,18.7973341548638,27702.8458017665,46.5869409403581,0,0,0,0,0,0,1,0,0,0,0.428571428571429,0,"Ohio",21,1997
1,9,19.0201720047985,28779.7956608427,46.5869409403581,0,0,0,0,0,0,0,1,0,0,0.428571428571429,0,"Ohio",21,1998
0,8,19.8193176283526,29068.6248229501,46.5869409403581,0,0,0,0,0,0,0,0,1,0,0.380952380952381,0,"Ohio",21,1999
3,6,18.4844352586716,29537.3021432531,46.5869409403581,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0,"Ohio",21,2000
1,2,19.6457704716266,29131.7657260505,47.8054852701222,0,0,0,0,0,1,1,0,0,0,0.619047619047619,0,"Ohio",21,2001
1,6,19.4322816556308,29097.8328904987,47.8054852701222,0,0,0,0,0,1,0,1,0,0,0.619047619047619,1,"Ohio",21,2002
3,8,19.5610920669075,29279.2372526385,47.8054852701222,0,0,0,0,0,1,0,0,1,0,0.619047619047619,1,"Ohio",21,2003
3,4,19.0252388450845,29887.5067912902,47.8054852701222,0,0,0,0,0,1,0,0,0,1,0.619047619047619,1,"Ohio",21,2004
1,11,18.6046675800479,21757.402952579,36.8585809236625,1,0,0,0,0,0,1,0,0,0,0.25,0,"Oklahoma",8,1981
1,7,18.908995752525,22117.7310911135,36.8585809236625,1,0,0,0,0,0,0,1,0,0,0.25,0,"Oklahoma",8,1982
2,6,18.3950851967765,21332.9047132206,36.8585809236625,1,0,0,0,0,0,0,0,1,0,0.25,0,"Oklahoma",8,1983
2,7,19.0862228785205,22104.95314225,36.8585809236625,1,0,0,0,0,0,0,0,0,1,0.25,0,"Oklahoma",8,1984
0,9,18.1583164795489,22332.1495617981,38.9676067851021,0,1,0,0,0,0,1,0,0,0,0.25,0,"Oklahoma",8,1985
1,5,18.3456882073684,21890.0832077103,38.9676067851021,0,1,0,0,0,0,0,1,0,0,0.25,0,"Oklahoma",8,1986
1,2,15.9807080667176,21346.542257884,38.9676067851021,0,1,0,0,0,0,0,0,1,0,0.375,1,"Oklahoma",8,1987
0,6,19.480031791827,21670.6446720246,38.9676067851021,0,1,0,0,0,0,0,0,0,1,0.375,1,"Oklahoma",8,1988
0,9,18.222265204163,22197.5269208423,36.3760761998301,0,0,1,0,0,0,1,0,0,0,0.375,1,"Oklahoma",8,1989
1,10,19.3438255122263,22327.1487421279,36.3760761998301,0,0,1,0,0,0,0,1,0,0,0.375,1,"Oklahoma",8,1990
1,9,18.6686135621204,21925.2339520388,36.3760761998301,0,0,1,0,0,0,0,0,1,0,0.375,0,"Oklahoma",8,1991
0,10,19.6474682260045,22333.7059520309,36.3760761998301,0,0,1,0,0,0,0,0,0,1,0.375,0,"Oklahoma",8,1992
